t,position,velocity
5.205205205205205,0.9914252985259927,0.003660062617189038
5.215215215215215,0.9914612138802038,0.0035161268139897684
5.225225225225225,0.9914956976583182,0.0033740496970106914
5.235235235235235,0.9915287689385296,0.003233924992142547
5.245245245245245,0.9915604477154887,0.003095842084440943
5.255255255255255,0.9915907548569431,0.002959886037033191
5.265265265265265,0.9916197120605853,0.0028261376139327985
5.275275275275275,0.9916473418111484,0.0026946733066399295
5.285285285285285,0.9916736673377874,0.0025655653644050887
5.295295295295295,0.99169871257178,0.002438881828032899
5.305305305305305,0.9917225021045835,0.0023146865671022656
5.315315315315315,0.9917450611462808,0.002193039320478946
5.325325325325325,0.9917664154844485,0.00207399573999621
5.335335335335335,0.9917865914434766,0.001957607437179281
5.345345345345345,0.9918056158443708,0.0018439220328893555
5.355355355355355,0.9918235159650663,0.0017329832097630277
5.365365365365365,0.9918403195012807,0.0016248307673234323
5.375375375375375,0.9918560545279288,0.0015195006796395218
5.385385385385385,0.9918707494611299,0.0014170251554109284
5.395395395395395,0.9918844330208259,0.001317432700355916
5.405405405405405,0.9918971341940366,0.0012207481817811518
5.415415415415415,0.9919088821987705,0.0011269928952125988
5.425425425425425,0.9919197064486129,0.001036184632967898
5.435435435435435,0.99192963651801,0.0009483377545516677
5.445445445445445,0.9919387021082652,0.0008634632587562177
5.455455455455455,0.9919469330142664,0.0007815688573515342
5.465465465465465,0.9919543590919577,0.0007026590502495387
5.475475475475475,0.9919610102265708,0.0006267352020292087
5.485485485485485,0.9919669163016283,0.0005537956197105329
5.495495495495495,0.9919721071687316,0.00048383563166680453
5.505505505505505,0.9919766126181443,0.0004168476675665304
5.515515515515515,0.9919804623501792,0.00035282133923778436
5.525525525525525,0.9919836859474009,0.0002917435223497055
5.535535535535535,0.9919863128476483,0.00023359843880758034
5.545545545545545,0.9919883723178846,0.0001783677397599207
5.555555555555555,0.9919898934288831,0.00012603058911791825
5.565565565565565,0.9919909050307488,7.656374748944959e-05
5.575575575575575,0.9919914357292828,2.994165643214683e-05
5.585585585585585,0.9919915138631912,-1.386347706804936e-05
5.595595595595595,0.9919911674821409,-5.488159598426201e-05
5.605605605605605,0.9919904243256616,-9.314470859129796e-05
5.615615615615615,0.9919893118028962,-0.0001286868038503527
5.625625625625625,0.9919878569731968,-0.00016154376692076547
5.635635635635635,0.9919860865275656,-0.00019175329488129112
5.645645645645645,0.991984026770939,-0.00021935481274099042
5.655655655655655,0.9919817036053088,-0.0002443893898179047
5.665665665665665,0.99197914251368,-0.0002668996565607422
5.675675675675675,0.991976368544858,-0.00028692972188704727
5.685685685685685,0.9919734062990605,-0.00030452509110855114
5.6956956956956954,0.9919702799143472,-0.0003197325845122301
5.7057057057057055,0.9919670130538619,-0.00033260025666301675
5.7157157157157155,0.9919636288938776,-0.00034317731649191374
5.7257257257257255,0.9919601501126382,-0.00035151404823067795
5.7357357357357355,0.9919565988799863,-0.0003576617332520587
5.7457457457457455,0.9919529968477693,-0.00036167257287183434
5.7557557557557555,0.9919493651410123,-0.0003635996121668251
5.7657657657657655,0.9919457243498498,-0.00036349666486045347
5.7757757757757755,0.9919420945222026,-0.00036141823932519135
5.7857857857857855,0.9919384951571891,-0.00035741946574869036
5.7957957957957955,0.9919349451992616,-0.0003515560245080751
5.8058058058058055,0.9919314630330514,-0.00034388407579472345
5.8158158158158155,0.9919280664789126,-0.0003344601905291782
